id,iso_code3,country,data_source,sector,gas,unit,emissions
1078708,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': None}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': None}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': None}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 1.97}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078709,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 84.45}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 135.8}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 266.05}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 278.44}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078710,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 48.89}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 63.5}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 87.32}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 84.86}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078711,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 25.38}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 55.91}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 146.04}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 156.97}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078712,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 10.18}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 16.39}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 32.7}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 34.65}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078713,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': None}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': None}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': None}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 1.97}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078714,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 103.84}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 150.9}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 246.83}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 244.19}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078715,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 52.67}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 66.45}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 88.33}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 84.94}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078716,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 40.61}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 67.77}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 125.69}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 122.61}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078717,VNM,Vietnam,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 10.56}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 16.69}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 32.81}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 34.66}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078718,VNM,Vietnam,UNFCCC_NAI,Waste,Aggregate GHGs,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 2.57}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 7.93}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 15.35}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 17.81}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078719,VNM,Vietnam,UNFCCC_NAI,Waste,CH4,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 1.43}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 6.96}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 13.45}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 15.54}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078720,VNM,Vietnam,UNFCCC_NAI,Waste,CO2,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': None}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': None}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 0.07}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 0.25}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1078721,VNM,Vietnam,UNFCCC_NAI,Waste,N2O,MtCO₂e,"[{'year': 1990, 'value': None}, {'year': 1991, 'value': None}, {'year': 1992, 'value': None}, {'year': 1993, 'value': None}, {'year': 1994, 'value': 1.13}, {'year': 1995, 'value': None}, {'year': 1996, 'value': None}, {'year': 1997, 'value': None}, {'year': 1998, 'value': None}, {'year': 1999, 'value': None}, {'year': 2000, 'value': 0.96}, {'year': 2001, 'value': None}, {'year': 2002, 'value': None}, {'year': 2003, 'value': None}, {'year': 2004, 'value': None}, {'year': 2005, 'value': None}, {'year': 2006, 'value': None}, {'year': 2007, 'value': None}, {'year': 2008, 'value': None}, {'year': 2009, 'value': None}, {'year': 2010, 'value': 1.84}, {'year': 2011, 'value': None}, {'year': 2012, 'value': None}, {'year': 2013, 'value': 2.02}, {'year': 2014, 'value': None}, {'year': 2015, 'value': None}, {'year': 2016, 'value': None}, {'year': 2017, 'value': None}, {'year': 2018, 'value': None}, {'year': 2019, 'value': None}, {'year': 2020, 'value': None}, {'year': 2021, 'value': None}]"
1079978,VNM,Vietnam,GCP,Cement,CO2,MtCO₂e,"[{'year': 1960, 'value': 0.2}, {'year': 1961, 'value': 0.23}, {'year': 1962, 'value': 0.23}, {'year': 1963, 'value': 0.24}, {'year': 1964, 'value': 0.36}, {'year': 1965, 'value': 0.47}, {'year': 1966, 'value': 0.44}, {'year': 1967, 'value': 0.46}, {'year': 1968, 'value': 0.32}, {'year': 1969, 'value': 0.37}, {'year': 1970, 'value': 0.39}, {'year': 1971, 'value': 0.38}, {'year': 1972, 'value': 0.24}, {'year': 1973, 'value': 0.37}, {'year': 1974, 'value': 0.34}, {'year': 1975, 'value': 0.34}, {'year': 1976, 'value': 0.36}, {'year': 1977, 'value': 0.4}, {'year': 1978, 'value': 0.4}, {'year': 1979, 'value': 0.34}, {'year': 1980, 'value': 0.3}, {'year': 1981, 'value': 0.25}, {'year': 1982, 'value': 0.37}, {'year': 1983, 'value': 0.43}, {'year': 1984, 'value': 0.51}, {'year': 1985, 'value': 0.59}, {'year': 1986, 'value': 0.7}, {'year': 1987, 'value': 0.76}, {'year': 1988, 'value': 0.88}, {'year': 1989, 'value': 0.9}, {'year': 1990, 'value': 1.12}, {'year': 1991, 'value': 1.33}, {'year': 1992, 'value': 1.77}, {'year': 1993, 'value': 1.85}, {'year': 1994, 'value': 2.06}, {'year': 1995, 'value': 2.54}, {'year': 1996, 'value': 2.85}, {'year': 1997, 'value': 3.45}, {'year': 1998, 'value': 4.17}, {'year': 1999, 'value': 4.46}, {'year': 2000, 'value': 5.63}, {'year': 2001, 'value': 6.57}, {'year': 2002, 'value': 8.27}, {'year': 2003, 'value': 9.37}, {'year': 2004, 'value': 10.3}, {'year': 2005, 'value': 11.98}, {'year': 2006, 'value': 12.26}, {'year': 2007, 'value': 14.06}, {'year': 2008, 'value': 15.36}, {'year': 2009, 'value': 19.24}, {'year': 2010, 'value': 23.77}, {'year': 2011, 'value': 28.22}, {'year': 2012, 'value': 28.12}, {'year': 2013, 'value': 30.32}, {'year': 2014, 'value': 32.69}, {'year': 2015, 'value': 34.3}, {'year': 2016, 'value': 36.82}, {'year': 2017, 'value': 42.74}, {'year': 2018, 'value': 49.64}, {'year': 2019, 'value': 56.54}, {'year': 2020, 'value': 60.07}, {'year': 2021, 'value': 62.07}, {'year': 2022, 'value': 58.55}]"
1079979,VNM,Vietnam,GCP,Coal,CO2,MtCO₂e,"[{'year': 1960, 'value': 5.49}, {'year': 1961, 'value': 5.73}, {'year': 1962, 'value': 7.12}, {'year': 1963, 'value': 6.69}, {'year': 1964, 'value': 7.26}, {'year': 1965, 'value': 7.69}, {'year': 1966, 'value': 8.07}, {'year': 1967, 'value': 6.82}, {'year': 1968, 'value': 7.22}, {'year': 1969, 'value': 7.23}, {'year': 1970, 'value': 7.29}, {'year': 1971, 'value': 6.76}, {'year': 1972, 'value': 5.1}, {'year': 1973, 'value': 7.35}, {'year': 1974, 'value': 8.78}, {'year': 1975, 'value': 12.18}, {'year': 1976, 'value': 11.39}, {'year': 1977, 'value': 12.57}, {'year': 1978, 'value': 12.12}, {'year': 1979, 'value': 12.62}, {'year': 1980, 'value': 12.74}, {'year': 1981, 'value': 13.27}, {'year': 1982, 'value': 13.53}, {'year': 1983, 'value': 13.89}, {'year': 1984, 'value': 11.67}, {'year': 1985, 'value': 14.84}, {'year': 1986, 'value': 14.09}, {'year': 1987, 'value': 16.06}, {'year': 1988, 'value': 13.95}, {'year': 1989, 'value': 8.54}, {'year': 1990, 'value': 11.06}, {'year': 1991, 'value': 12.0}, {'year': 1992, 'value': 10.98}, {'year': 1993, 'value': 8.9}, {'year': 1994, 'value': 10.91}, {'year': 1995, 'value': 12.55}, {'year': 1996, 'value': 14.75}, {'year': 1997, 'value': 21.53}, {'year': 1998, 'value': 21.68}, {'year': 1999, 'value': 20.03}, {'year': 2000, 'value': 20.72}, {'year': 2001, 'value': 24.95}, {'year': 2002, 'value': 27.49}, {'year': 2003, 'value': 31.97}, {'year': 2004, 'value': 34.79}, {'year': 2005, 'value': 39.46}, {'year': 2006, 'value': 42.74}, {'year': 2007, 'value': 36.46}, {'year': 2008, 'value': 43.64}, {'year': 2009, 'value': 45.49}, {'year': 2010, 'value': 47.46}, {'year': 2011, 'value': 59.55}, {'year': 2012, 'value': 52.31}, {'year': 2013, 'value': 56.54}, {'year': 2014, 'value': 78.07}, {'year': 2015, 'value': 97.82}, {'year': 2016, 'value': 106.86}, {'year': 2017, 'value': 108.22}, {'year': 2018, 'value': 122.12}, {'year': 2019, 'value': 191.44}, {'year': 2020, 'value': 215.82}, {'year': 2021, 'value': 211.89}, {'year': 2022, 'value': 201.1}]"
1079980,VNM,Vietnam,GCP,Gas,CO2,MtCO₂e,"[{'year': 1960, 'value': 0.0}, {'year': 1961, 'value': 0.0}, {'year': 1962, 'value': 0.0}, {'year': 1963, 'value': 0.0}, {'year': 1964, 'value': 0.0}, {'year': 1965, 'value': 0.0}, {'year': 1966, 'value': 0.0}, {'year': 1967, 'value': 0.0}, {'year': 1968, 'value': 0.0}, {'year': 1969, 'value': 0.0}, {'year': 1970, 'value': 0.0}, {'year': 1971, 'value': 0.0}, {'year': 1972, 'value': 0.0}, {'year': 1973, 'value': 0.0}, {'year': 1974, 'value': 0.0}, {'year': 1975, 'value': 0.0}, {'year': 1976, 'value': 0.0}, {'year': 1977, 'value': 0.0}, {'year': 1978, 'value': 0.0}, {'year': 1979, 'value': 0.0}, {'year': 1980, 'value': 0.0}, {'year': 1981, 'value': 0.02}, {'year': 1982, 'value': 0.04}, {'year': 1983, 'value': 0.14}, {'year': 1984, 'value': 0.12}, {'year': 1985, 'value': 0.07}, {'year': 1986, 'value': 0.08}, {'year': 1987, 'value': 0.08}, {'year': 1988, 'value': 0.05}, {'year': 1989, 'value': 0.01}, {'year': 1990, 'value': 0.01}, {'year': 1991, 'value': 0.0}, {'year': 1992, 'value': 0.0}, {'year': 1993, 'value': 0.0}, {'year': 1994, 'value': 0.0}, {'year': 1995, 'value': 0.43}, {'year': 1996, 'value': 0.63}, {'year': 1997, 'value': 1.14}, {'year': 1998, 'value': 1.9}, {'year': 1999, 'value': 2.16}, {'year': 2000, 'value': 3.06}, {'year': 2001, 'value': 2.56}, {'year': 2002, 'value': 4.1}, {'year': 2003, 'value': 5.21}, {'year': 2004, 'value': 8.76}, {'year': 2005, 'value': 9.39}, {'year': 2006, 'value': 11.21}, {'year': 2007, 'value': 12.48}, {'year': 2008, 'value': 13.9}, {'year': 2009, 'value': 15.37}, {'year': 2010, 'value': 18.05}, {'year': 2011, 'value': 16.28}, {'year': 2012, 'value': 17.96}, {'year': 2013, 'value': 18.72}, {'year': 2014, 'value': 19.6}, {'year': 2015, 'value': 20.46}, {'year': 2016, 'value': 20.37}, {'year': 2017, 'value': 17.88}, {'year': 2018, 'value': 18.55}, {'year': 2019, 'value': 18.91}, {'year': 2020, 'value': 16.93}, {'year': 2021, 'value': 13.76}, {'year': 2022, 'value': 14.81}]"
