country,year,iso_code,population,gdp,primary_energy_consumption,fossil_fuel_consumption,coal_consumption,oil_consumption,gas_consumption,low_carbon_consumption,nuclear_consumption,renewables_consumption,hydro_consumption,solar_consumption,wind_consumption,biofuel_consumption,other_renewable_consumption,calc_fossil_share_energy,calc_coal_share_energy,calc_oil_share_energy,calc_gas_share_energy,calc_low_carbon_share_energy,calc_nuclear_share_energy,calc_renewables_share_energy,calc_hydro_share_energy,calc_solar_share_energy,calc_wind_share_energy,calc_biofuel_share_energy,calc_other_renewable_share_energy
Gabon,2021,GAB,2341185,35037429760,18.752,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Gabon,2022,GAB,2388997,36035293184,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,2015,GMB,2253137,3514848000,2.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,2016,GMB,2317212,3558432768,2.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,2017,GMB,2381189,3704517888,2.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,2018,GMB,2444916,3947002112,2.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,2019,GMB,2508882,4192588544,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,2020,GMB,2574005,4217390080,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,2021,GMB,2639922,4439051264,2.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,2022,GMB,2705995,4656793600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2015,GEO,3771135,52369350656,68.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2016,GEO,3771112,53891203072,72.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2017,GEO,3771904,56501157888,71.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2018,GEO,3772323,59237502976,73.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2019,GEO,3770814,62188711936,74.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2020,GEO,3765912,57984757760,70.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2021,GEO,3757984,64053444608,78.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2022,GEO,3744385,70528606208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,2015,DEU,82073232,3628073746432,3780.86,2981.134,915.056,1296.542,769.536,799.726,237.191,562.535,51.105,102.538,217.118,30.778,160.996,78.8480398639463,24.202324338907022,34.292250969356175,20.353464555683097,21.151960136053702,6.273466883195887,14.878493252857814,1.3516766026776976,2.7120284802928434,5.742555926429437,0.8140475976365166,4.258184645821321
Germany,2016,DEU,82331432,3708980035584,3841.451,3060.661,889.935,1321.879,848.847,780.79,217.415,563.375,55.002,100.539,213.96,30.851,163.024,79.67460732936591,23.166636773448364,34.41092962008366,22.09704093583388,20.32539267063409,5.659710354238542,14.66568231639555,1.4318027224608618,2.6172141724572304,5.569770381035708,0.8031079922664639,4.243813080005446
Germany,2017,DEU,82624368,3808389496832,3888.133,3060.821,835.93,1347.506,877.385,827.313,194.914,632.398,53.625,103.154,281.28,31.384,162.955,78.72212704657994,21.499521749898985,34.65689059504909,22.565714701631865,21.277898672704872,5.01304867914755,16.264824274272513,1.3791966478512951,2.6530471051273192,7.234320430911185,0.8071740344273203,4.191086055955391
Germany,2018,DEU,82896696,3845758648320,3787.682,2944.437,806.69,1279.239,858.507,843.246,192.963,650.283,46.811,117.259,290.9,32.718,162.595,77.73717540173647,21.297722459277207,33.77366420940301,22.665762331684654,22.262850999635134,5.094487868833761,17.168363130801374,1.2358746061575392,3.095798432920187,7.680158999620349,0.8638000761415559,4.292731015961741
Germany,2019,DEU,83148144,3886392803328,3694.84,2809.212,624.218,1292.164,892.83,885.628,189.89,695.738,52.01,119.201,331.853,32.16,160.513,76.03068062487144,16.894317480594555,34.97212328544673,24.164239858830154,23.96931937512856,5.139329443223522,18.829989931905036,1.4076387610830239,3.226147816955538,8.981525587034891,0.8704030485758516,4.344247653484318
Germany,2020,DEU,83328992,3742720851968,3443.882,2554.146,514.867,1168.205,871.075,889.736,162.255,727.481,48.119,129.991,346.938,39.271,163.162,74.16473619014822,14.95019283471385,33.92116803072811,25.293404361705775,25.83526380985179,4.71139835801575,21.12386545183604,1.397231380169239,3.774548605323876,10.074038541390209,1.1403120083673017,4.737734916585412
Germany,2021,DEU,83408560,3841041629184,3544.581,2695.155,621.935,1155.841,917.38,849.426,173.583,675.842,51.437,129.107,299.994,34.888,160.416,76.03592639017137,17.54607949430412,32.608677866297874,25.88119724164859,23.964073609828638,4.897137348532873,19.066908049216536,1.4511447192206919,3.6423769128142367,8.463454495749993,0.9842630200861539,4.525668901345462
Germany,2022,DEU,83369840,3909612732416,3413,2597.101,641.76,1179.893,775.447,815.899,86.835,729.064,45.949,157.221,325.412,34.941,165.541,76.09437445062994,18.803398769411075,34.570553765016115,22.72039261646645,23.905625549370054,2.5442426018165833,21.36138294755347,1.3462935833577498,4.6065338411954295,9.534485789627894,1.0237620861412249,4.850307647231175
Ghana,2015,GHA,28870946,105234481152,82.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,2016,GHA,29554298,108784041984,83.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,2017,GHA,30222266,117627101184,83.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,2018,GHA,30870648,124919971840,96.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,2019,GHA,31522294,133049778176,98.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,2020,GHA,32180402,133733646336,112.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,2021,GHA,32833036,140896419840,114.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,2022,GHA,33475870,145431871488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,2015,GIB,32546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,2016,GIB,32590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,2017,GIB,32628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,2018,GIB,32677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,2019,GIB,32715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,2020,GIB,32739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,2021,GIB,32698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,2022,GIB,32677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,2015,GRC,10806644,242323734528,311.723,269.766,65.441,170.199,34.127,41.957,0,41.957,16.422,10.502,12.444,1.85,0.739,86.54029378647068,20.99331778534147,54.599436037764306,10.947860760996141,13.459706213529318,0,13.459706213529318,5.2681387000638384,3.3690167231805157,3.9920057230297417,0.5934756177760383,0.23706944947918504
Greece,2016,GRC,10749742,241143087104,306.993,265.051,50.692,169.939,44.42,41.941,0,41.941,14.838,10.52,13.776,1.932,0.875,86.33779923320726,16.512428622150992,55.355985315626086,14.46938529543019,13.661875026466403,0,13.661875026466403,4.833334962034965,3.4267882329564516,4.487398735476053,0.6293303104631051,0.28502278553582655
Greece,2017,GRC,10692230,243776815104,322.197,283.363,55.78,174.013,53.57,38.834,0,38.834,10.545,10.622,14.736,1.941,0.99,87.94712551637662,17.31238962498099,54.00826202602755,16.626473865368084,12.052874483623373,0,12.052874483623373,3.2728423914561584,3.2967408138499117,4.573599381744709,0.6024264657957709,0.3072654307768229
Greece,2018,GRC,10633275,247844012032,324.066,279.214,54.775,171.988,52.451,44.852,0,44.852,15.196,10.029,16.669,1.956,1.003,86.15960946227004,16.90242111174884,53.07190510575007,16.185283244771128,13.840390537729968,0,13.840390537729968,4.6891682558491175,3.0947399603784413,5.143705294600483,0.6035807520690231,0.3095048539495041
Greece,2019,GRC,10574026,252514238464,316.887,271.977,37.175,177.219,57.583,44.91,0,44.91,10.543,11.673,19.154,2.257,1.283,85.82775563528955,11.731311161391915,55.92498272254778,18.17146175134985,14.172244364710448,0,14.172244364710448,3.3270534922543367,3.6836474831722352,6.044425931010108,0.7122412721253949,0.4048761861483746
Greece,2020,GRC,10512232,229777833984,276.956,228.208,21.295,143.486,63.427,48.749,0,48.749,8.781,11.679,24.451,2.389,1.448,82.39864816071866,7.688946980747844,51.80822946605236,22.901471713918458,17.601712907465444,0,17.601712907465444,3.1705397247216167,4.216915322289461,8.828478169817588,0.8625918918528575,0.5228267305998064
Greece,2021,GRC,10445368,249158205440,302.536,241.738,19.908,152.027,69.803,60.799,0,60.799,15.447,13.74,27.431,2.587,1.594,79.90387920776371,6.580373905915329,50.250879234206835,23.072626067641536,20.0964513314118,0,20.0964513314118,5.105838643996086,4.541608271412327,9.067020123225005,0.8551048470264696,0.5268794457519105
Greece,2022,GRC,10384972,263892680704,314.337,252.595,18.438,172.19,61.967,61.742,0,61.742,10.051,18.614,28.374,2.885,1.818,80.35802339527322,5.865679191441033,54.77878837044319,19.71355583338901,19.641976604726775,0,19.641976604726775,3.1975236768181916,5.921670054750157,9.026617929165196,0.917804776402396,0.5783601675908341
Greenland,2015,GRL,55916,NA,3.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,2016,GRL,55941,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,2017,GRL,55951,NA,3.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,2018,GRL,55954,NA,3.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,2019,GRL,55955,NA,3.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,2020,GRL,56049,NA,3.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,2021,GRL,56266,NA,3.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,2022,GRL,56494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2015,GRD,118994,NA,1.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2016,GRD,119973,NA,1.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2017,GRD,120934,NA,1.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2018,GRD,121853,NA,1.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2019,GRD,122737,NA,1.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2020,GRD,123672,NA,1.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2021,GRD,124624,NA,1.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2022,GRD,125459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guadeloupe,2015,GLP,399094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guadeloupe,2016,GLP,397861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guadeloupe,2017,GLP,397027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guadeloupe,2018,GLP,396273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guadeloupe,2019,GLP,395487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guadeloupe,2020,GLP,395649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guadeloupe,2021,GLP,396057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guam,2015,GUM,167996,NA,8.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guam,2016,GUM,168362,NA,8.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guam,2017,GUM,168619,NA,7.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guam,2018,GUM,168696,NA,7.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guam,2019,GUM,168632,NA,7.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guam,2020,GUM,169245,NA,7.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guam,2021,GUM,170546,NA,7.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guam,2022,GUM,171783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2015,GTM,16001105,116436246528,80.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2016,GTM,16291004,119554400256,87.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2017,GTM,16578718,123236679680,94.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2018,GTM,16850176,127435358208,97.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2019,GTM,17106338,132535312384,100.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2020,GTM,17362716,130197389312,99.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2021,GTM,17608484,140588449792,100.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,2022,GTM,17843914,146224644096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,2015,GIN,11626003,14900875264,13.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,2016,GIN,11930991,16533567488,15.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,2017,GIN,12240791,18265128960,15.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,2018,GIN,12554871,19467827200,14.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,2019,GIN,12877537,20561330176,15.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,2020,GIN,13205157,21528647680,17.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,2021,GIN,13531909,22615336960,17.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,2022,GIN,13859349,23678257152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,2015,GNB,1788931,2372699648,1.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,2016,GNB,1834554,2519067904,1.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,2017,GNB,1879835,2668676096,1.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,2018,GNB,1924954,2771625216,1.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,2019,GNB,1970460,2896348416,1.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,2020,GNB,2015839,2939793664,1.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,2021,GNB,2060730,3127940608,1.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,2022,GNB,2105580,3259313920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,2015,GUY,755043,NA,8.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,2016,GUY,759097,NA,9.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,2017,GUY,763265,NA,9.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,2018,GUY,785518,NA,9.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,2019,GUY,798761,NA,11.33,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Guyana,2020,GUY,797207,NA,11.015,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Guyana,2021,GUY,804571,NA,11.015,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Guyana,2022,GUY,808727,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2015,HTI,10563762,17862467584,13.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2016,HTI,10713845,18337150976,14.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2017,HTI,10863546,18822569984,13.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2018,HTI,11012427,19129085952,14.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2019,HTI,11160441,18799472640,13.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2020,HTI,11306804,18185521152,11.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2021,HTI,11447575,17851170816,11.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2022,HTI,11585003,17550917632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2015,HND,9294510,40757800960,50.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2016,HND,9460798,42125312000,49.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2017,HND,9626845,43936104448,52.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2018,HND,9792854,45477892096,57.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2019,HND,9958832,46684516352,56.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2020,HND,10121762,42499284992,51.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2021,HND,10278346,47826182144,52.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,2022,HND,10432858,49738256384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hong Kong,2015,HKG,7399845,346466189312,326.451,325.779,77.901,217.421,30.456,0.672,0,0.672,0,0.011,0.002,0.478,0.182,99.79414981115082,23.862999347528415,66.60141950859393,9.329424630342684,0.20585018884916878,0,0.20585018884916878,0,0.0033695715436619887,6.126493715749071e-4,0.14642319980640278,0.055751092813316534
